,Entity,Code,Year,Solar (% electricity),Wind (% electricity),Solar (TWh – sub method),Wind (TWh – sub method)
2769,Taiwan,TWN,2012,0.09,0.603,0.412,3.641
2770,Taiwan,TWN,2013,0.144,0.693,0.822,4.199
2771,Taiwan,TWN,2014,0.226,0.615,1.346,3.819
2772,Taiwan,TWN,2015,0.364,0.632,2.151,3.858
2773,Taiwan,TWN,2016,0.458,0.592,2.789,3.664
2774,Taiwan,TWN,2017,0.67,0.682,4.169,4.306
2775,Taiwan,TWN,2018,1.065,0.665,6.74,4.242
2776,Taiwan,TWN,2019,1.487,0.701,9.94,4.686
2777,Taiwan,TWN,2020,2.174,0.864,15.014,5.648
2778,Thailand,THA,1985,0.0,0.0,0.0,0.0
2779,Thailand,THA,1986,0.0,0.0,0.0,0.0
2780,Thailand,THA,1987,0.0,0.0,0.0,0.0
2781,Thailand,THA,1988,0.0,0.0,0.0,0.0
2782,Thailand,THA,1989,0.0,0.0,0.0,0.0
2783,Thailand,THA,1990,0.0,0.0,0.0,0.0
2784,Thailand,THA,1991,0.0,0.0,0.0,0.0
2785,Thailand,THA,1992,0.0,0.0,0.0,0.0
2786,Thailand,THA,1993,0.0,0.0,0.0,0.0
2787,Thailand,THA,1994,0.0,0.0,0.0,0.0
2788,Thailand,THA,1995,0.0,0.0,0.0,0.0
2789,Thailand,THA,1996,0.0,0.0,0.0,0.0
2790,Thailand,THA,1997,0.0,0.0,0.0,0.0
2791,Thailand,THA,1998,0.0,0.0,0.0,0.0
2792,Thailand,THA,1999,0.0,0.0,0.0,0.0
2793,Thailand,THA,2000,0.0,0.0,0.0,0.0
2794,Thailand,THA,2001,0.0,0.0,0.0,0.0
2795,Thailand,THA,2002,0.0,0.0,0.0,0.0
2796,Thailand,THA,2003,0.0,0.0,0.0,0.0
2797,Thailand,THA,2004,0.0,0.0,0.0,0.0
2798,Thailand,THA,2005,0.0,0.0,0.0,0.0
2799,Thailand,THA,2006,0.0,0.0,0.098,0.0
2800,Thailand,THA,2007,0.0,0.0,0.103,0.001
2801,Thailand,THA,2008,0.0,0.0,0.103,0.001
2802,Thailand,THA,2009,0.007,0.0,0.116,0.003
2803,Thailand,THA,2010,0.013,0.0,0.152,0.01
2804,Thailand,THA,2011,0.061,0.0,0.245,0.013
2805,Thailand,THA,2012,0.311,0.089,1.284,0.044
2806,Thailand,THA,2013,0.672,0.193,3.219,0.899
2807,Thailand,THA,2014,0.848,0.19,4.921,1.008
2808,Thailand,THA,2015,1.428,0.198,6.016,0.83
2809,Thailand,THA,2016,1.902,0.191,8.492,0.868
2810,Thailand,THA,2017,2.634,0.644,11.358,2.773
2811,Thailand,THA,2018,2.626,0.949,11.276,4.079
2812,Thailand,THA,2019,2.842,2.025,11.311,5.552
2813,Thailand,THA,2020,2.79,1.743,11.269,5.532
2814,Trinidad and Tobago,TTO,1985,0.0,0.0,0.0,0.0
2815,Trinidad and Tobago,TTO,1986,0.0,0.0,0.0,0.0
2816,Trinidad and Tobago,TTO,1987,0.0,0.0,0.0,0.0
2817,Trinidad and Tobago,TTO,1988,0.0,0.0,0.0,0.0
2818,Trinidad and Tobago,TTO,1989,0.0,0.0,0.0,0.0
2819,Trinidad and Tobago,TTO,1990,0.0,0.0,0.0,0.0
2820,Trinidad and Tobago,TTO,1991,0.0,0.0,0.0,0.0
2821,Trinidad and Tobago,TTO,1992,0.0,0.0,0.0,0.0
2822,Trinidad and Tobago,TTO,1993,0.0,0.0,0.0,0.0
2823,Trinidad and Tobago,TTO,1994,0.0,0.0,0.0,0.0
2824,Trinidad and Tobago,TTO,1995,0.0,0.0,0.0,0.0
2825,Trinidad and Tobago,TTO,1996,0.0,0.0,0.0,0.0
2826,Trinidad and Tobago,TTO,1997,0.0,0.0,0.0,0.0
2827,Trinidad and Tobago,TTO,1998,0.0,0.0,0.0,0.0
2828,Trinidad and Tobago,TTO,1999,0.0,0.0,0.0,0.0
2829,Trinidad and Tobago,TTO,2000,0.0,0.0,0.0,0.0
2830,Trinidad and Tobago,TTO,2001,0.0,0.0,0.002,0.0
2831,Trinidad and Tobago,TTO,2002,0.0,0.0,0.003,0.0
2832,Trinidad and Tobago,TTO,2003,0.0,0.0,0.004,0.0
2833,Trinidad and Tobago,TTO,2004,0.0,0.0,0.006,0.0
2834,Trinidad and Tobago,TTO,2005,0.0,0.0,0.006,0.0
2835,Trinidad and Tobago,TTO,2006,0.0,0.0,0.007,0.0
2836,Trinidad and Tobago,TTO,2007,0.0,0.0,0.008,0.0
2837,Trinidad and Tobago,TTO,2008,0.0,0.0,0.008,0.0
2838,Trinidad and Tobago,TTO,2009,0.0,0.0,0.009,0.0
2839,Trinidad and Tobago,TTO,2010,0.0,0.0,0.01,0.0
2840,Trinidad and Tobago,TTO,2011,0.0,0.0,0.01,0.0
2841,Trinidad and Tobago,TTO,2012,0.0,0.0,0.01,0.0
2842,Trinidad and Tobago,TTO,2013,0.0,0.0,0.01,0.0
2843,Trinidad and Tobago,TTO,2014,0.0,0.0,0.011,0.0
2844,Trinidad and Tobago,TTO,2015,0.0,0.0,0.013,0.0
2845,Trinidad and Tobago,TTO,2016,0.0,0.0,0.013,0.0
2846,Trinidad and Tobago,TTO,2017,0.0,0.0,0.013,0.0
2847,Trinidad and Tobago,TTO,2018,0.0,0.0,0.012,0.0
2848,Trinidad and Tobago,TTO,2019,0.0,0.0,0.012,0.0
2849,Trinidad and Tobago,TTO,2020,0.0,0.0,0.012,0.0
2850,Turkey,TUR,1985,0.0,0.0,0.0,0.0
2851,Turkey,TUR,1986,0.0,0.0,0.0,0.0
2852,Turkey,TUR,1987,0.0,0.0,0.0,0.0
2853,Turkey,TUR,1988,0.0,0.0,0.0,0.0
2854,Turkey,TUR,1989,0.0,0.0,0.0,0.0
2855,Turkey,TUR,1990,0.0,0.0,0.0,0.0
2856,Turkey,TUR,1991,0.0,0.0,0.0,0.0
2857,Turkey,TUR,1992,0.0,0.0,0.0,0.0
2858,Turkey,TUR,1993,0.0,0.0,0.0,0.0
2859,Turkey,TUR,1994,0.0,0.0,0.0,0.0
2860,Turkey,TUR,1995,0.0,0.0,0.0,0.0
2861,Turkey,TUR,1996,0.0,0.0,0.0,0.0
2862,Turkey,TUR,1997,0.0,0.0,0.0,0.0
2863,Turkey,TUR,1998,0.0,0.0,0.0,0.015
2864,Turkey,TUR,1999,0.0,0.017,0.0,0.057
2865,Turkey,TUR,2000,0.0,0.024,0.0,0.093
2866,Turkey,TUR,2001,0.0,0.049,0.0,0.172
2867,Turkey,TUR,2002,0.0,0.039,0.0,0.132
2868,Turkey,TUR,2003,0.0,0.043,0.0,0.167
2869,Turkey,TUR,2004,0.0,0.04,0.0,0.156
2870,Turkey,TUR,2005,0.0,0.037,0.0,0.159
2871,Turkey,TUR,2006,0.0,0.074,0.0,0.349
2872,Turkey,TUR,2007,0.0,0.188,0.0,0.933
2873,Turkey,TUR,2008,0.0,0.429,0.0,2.235
2874,Turkey,TUR,2009,0.0,0.77,0.0,3.923
2875,Turkey,TUR,2010,0.0,1.383,0.006,7.604
2876,Turkey,TUR,2011,0.0,2.059,0.007,12.242
2877,Turkey,TUR,2012,0.0,2.448,0.011,15.096
2878,Turkey,TUR,2013,0.0,3.152,0.017,19.349
2879,Turkey,TUR,2014,0.008,3.386,0.044,21.683
2880,Turkey,TUR,2015,0.073,4.459,0.491,29.478
2881,Turkey,TUR,2016,0.38,5.671,2.623,39.022
2882,Turkey,TUR,2017,0.975,6.039,7.223,44.76
2883,Turkey,TUR,2018,2.567,6.566,19.385,49.581
2884,Turkey,TUR,2019,3.055,7.177,22.905,53.81
2885,Turkey,TUR,2020,3.585,8.13,26.73,61.09
2886,Turkmenistan,TKM,1985,0.0,0.0,0.0,0.0
2887,Turkmenistan,TKM,1986,0.0,0.0,0.0,0.0
2888,Turkmenistan,TKM,1987,0.0,0.0,0.0,0.0
2889,Turkmenistan,TKM,1988,0.0,0.0,0.0,0.0
2890,Turkmenistan,TKM,1989,0.0,0.0,0.0,0.0
2891,Turkmenistan,TKM,1990,0.0,0.0,0.0,0.0
2892,Turkmenistan,TKM,1991,0.0,0.0,0.0,0.0
2893,Turkmenistan,TKM,1992,0.0,0.0,0.0,0.0
2894,Turkmenistan,TKM,1993,0.0,0.0,0.0,0.0
2895,Turkmenistan,TKM,1994,0.0,0.0,0.0,0.0
2896,Turkmenistan,TKM,1995,0.0,0.0,0.0,0.0
2897,Turkmenistan,TKM,1996,0.0,0.0,0.0,0.0
2898,Turkmenistan,TKM,1997,0.0,0.0,0.0,0.0
2899,Turkmenistan,TKM,1998,0.0,0.0,0.0,0.0
2900,Turkmenistan,TKM,1999,0.0,0.0,0.0,0.0
2901,Turkmenistan,TKM,2000,0.0,0.0,0.0,0.0
2902,Turkmenistan,TKM,2001,0.0,0.0,0.0,0.0
2903,Turkmenistan,TKM,2002,0.0,0.0,0.0,0.0
2904,Turkmenistan,TKM,2003,0.0,0.0,0.0,0.0
2905,Turkmenistan,TKM,2004,0.0,0.0,0.0,0.0
2906,Turkmenistan,TKM,2005,0.0,0.0,0.0,0.0
2907,Turkmenistan,TKM,2006,0.0,0.0,0.0,0.0
2908,Turkmenistan,TKM,2007,0.0,0.0,0.0,0.0
2909,Turkmenistan,TKM,2008,0.0,0.0,0.0,0.0
2910,Turkmenistan,TKM,2009,0.0,0.0,0.0,0.0
2911,Turkmenistan,TKM,2010,0.0,0.0,0.0,0.0
2912,Turkmenistan,TKM,2011,0.0,0.0,0.001,0.0
2913,Turkmenistan,TKM,2012,0.0,0.0,0.003,0.0
2914,Turkmenistan,TKM,2013,0.0,0.0,0.005,0.0
2915,Turkmenistan,TKM,2014,0.0,0.0,0.008,0.0
2916,Turkmenistan,TKM,2015,0.0,0.0,0.013,0.0
2917,Turkmenistan,TKM,2016,0.0,0.0,0.018,0.0
2918,Turkmenistan,TKM,2017,0.0,0.0,0.017,0.0
2919,Turkmenistan,TKM,2018,0.0,0.0,0.017,0.0
2920,Turkmenistan,TKM,2019,0.0,0.0,0.017,0.0
2921,Turkmenistan,TKM,2020,0.0,0.0,0.017,0.0
2922,Ukraine,UKR,1985,0.0,0.0,0.0,0.0
2923,Ukraine,UKR,1986,0.0,0.0,0.0,0.0
2924,Ukraine,UKR,1987,0.0,0.0,0.0,0.0
2925,Ukraine,UKR,1988,0.0,0.0,0.0,0.0
2926,Ukraine,UKR,1989,0.0,0.0,0.0,0.0
2927,Ukraine,UKR,1990,0.0,0.0,0.0,0.0
2928,Ukraine,UKR,1991,0.0,0.0,0.0,0.0
2929,Ukraine,UKR,1992,0.0,0.0,0.0,0.0
2930,Ukraine,UKR,1993,0.0,0.0,0.0,0.0
2931,Ukraine,UKR,1994,0.0,0.0,0.0,0.0
2932,Ukraine,UKR,1995,0.0,0.0,0.0,0.0
2933,Ukraine,UKR,1996,0.0,0.0,0.0,0.0
2934,Ukraine,UKR,1997,0.0,0.0,0.0,0.0
2935,Ukraine,UKR,1998,0.0,0.0,0.0,0.008
2936,Ukraine,UKR,1999,0.0,0.0,0.0,0.008
2937,Ukraine,UKR,2000,0.0,0.006,0.0,0.017
2938,Ukraine,UKR,2001,0.0,0.012,0.0,0.044
2939,Ukraine,UKR,2002,0.0,0.012,0.0,0.06
2940,Ukraine,UKR,2003,0.0,0.017,0.0,0.084
2941,Ukraine,UKR,2004,0.0,0.016,0.0,0.089
2942,Ukraine,UKR,2005,0.0,0.022,0.0,0.102
2943,Ukraine,UKR,2006,0.0,0.016,0.0,0.094
2944,Ukraine,UKR,2007,0.0,0.025,0.0,0.12
2945,Ukraine,UKR,2008,0.0,0.026,0.0,0.119
2946,Ukraine,UKR,2009,0.0,0.023,0.0,0.113
2947,Ukraine,UKR,2010,0.0,0.026,0.0,0.13
2948,Ukraine,UKR,2011,0.015,0.046,0.078,0.232
2949,Ukraine,UKR,2012,0.166,0.146,0.859,0.742
2950,Ukraine,UKR,2013,0.294,0.33,1.459,1.635
2951,Ukraine,UKR,2014,0.236,0.621,1.092,2.876
2952,Ukraine,UKR,2015,0.297,0.668,1.205,2.743
2953,Ukraine,UKR,2016,0.301,0.583,1.234,2.399
2954,Ukraine,UKR,2017,0.479,0.635,1.804,2.459
2955,Ukraine,UKR,2018,0.695,0.752,2.753,2.954
2956,Ukraine,UKR,2019,1.919,1.323,7.262,5.002
2957,Ukraine,UKR,2020,4.027,2.206,15.261,7.826
2958,United Arab Emirates,ARE,1985,0.0,0.0,0.0,0.0
2959,United Arab Emirates,ARE,1986,0.0,0.0,0.0,0.0
2960,United Arab Emirates,ARE,1987,0.0,0.0,0.0,0.0
2961,United Arab Emirates,ARE,1988,0.0,0.0,0.0,0.0
2962,United Arab Emirates,ARE,1989,0.0,0.0,0.0,0.0
2963,United Arab Emirates,ARE,1990,0.0,0.0,0.0,0.0
2964,United Arab Emirates,ARE,1991,0.0,0.0,0.0,0.0
2965,United Arab Emirates,ARE,1992,0.0,0.0,0.0,0.0
2966,United Arab Emirates,ARE,1993,0.0,0.0,0.0,0.0
2967,United Arab Emirates,ARE,1994,0.0,0.0,0.0,0.0
2968,United Arab Emirates,ARE,1995,0.0,0.0,0.0,0.0
2969,United Arab Emirates,ARE,1996,0.0,0.0,0.0,0.0
2970,United Arab Emirates,ARE,1997,0.0,0.0,0.0,0.0
2971,United Arab Emirates,ARE,1998,0.0,0.0,0.0,0.0
2972,United Arab Emirates,ARE,1999,0.0,0.0,0.0,0.0
2973,United Arab Emirates,ARE,2000,0.0,0.0,0.0,0.0
2974,United Arab Emirates,ARE,2001,0.0,0.0,0.0,0.0
2975,United Arab Emirates,ARE,2002,0.0,0.0,0.0,0.0
2976,United Arab Emirates,ARE,2003,0.0,0.0,0.0,0.0
2977,United Arab Emirates,ARE,2004,0.0,0.0,0.0,0.0
2978,United Arab Emirates,ARE,2005,0.0,0.0,0.0,0.0
2979,United Arab Emirates,ARE,2006,0.0,0.0,0.0,0.0
2980,United Arab Emirates,ARE,2007,0.0,0.0,0.0,0.0
2981,United Arab Emirates,ARE,2008,0.0,0.0,0.0,0.0
2982,United Arab Emirates,ARE,2009,0.012,0.0,0.017,0.0
2983,United Arab Emirates,ARE,2010,0.023,0.0,0.048,0.0
2984,United Arab Emirates,ARE,2011,0.032,0.0,0.054,0.0
2985,United Arab Emirates,ARE,2012,0.04,0.0,0.062,0.0
2986,United Arab Emirates,ARE,2013,0.097,0.0,0.219,0.004
2987,United Arab Emirates,ARE,2014,0.274,0.0,0.785,0.008
2988,United Arab Emirates,ARE,2015,0.242,0.0,0.782,0.004
2989,United Arab Emirates,ARE,2016,0.254,0.0,0.853,0.0
2990,United Arab Emirates,ARE,2017,0.577,0.0,1.963,0.0
2991,United Arab Emirates,ARE,2018,1.016,0.0,3.266,0.0
2992,United Arab Emirates,ARE,2019,2.743,0.0,10.323,0.0
2993,United Arab Emirates,ARE,2020,2.881,0.0,13.7,0.0
2994,United Kingdom,GBR,1985,0.0,0.0,0.003,0.0
2995,United Kingdom,GBR,1986,0.0,0.0,0.003,0.0
2996,United Kingdom,GBR,1987,0.0,0.0,0.0,0.0
2997,United Kingdom,GBR,1988,0.0,0.0,0.003,0.0
2998,United Kingdom,GBR,1989,0.0,0.003,0.0,0.025
2999,United Kingdom,GBR,1990,0.0,0.003,0.0,0.025
3000,United Kingdom,GBR,1991,0.0,0.003,0.0,0.025
3001,United Kingdom,GBR,1992,0.0,0.013,0.0,0.092
3002,United Kingdom,GBR,1993,0.0,0.068,0.0,0.603
3003,United Kingdom,GBR,1994,0.0,0.105,0.0,0.956
3004,United Kingdom,GBR,1995,0.0,0.117,0.0,1.089
3005,United Kingdom,GBR,1996,0.0,0.14,0.0,1.356
3006,United Kingdom,GBR,1997,0.0,0.192,0.0,1.853
3007,United Kingdom,GBR,1998,0.0,0.244,0.0,2.436
3008,United Kingdom,GBR,1999,0.0,0.233,0.003,2.361
3009,United Kingdom,GBR,2000,0.0,0.254,0.003,2.628
3010,United Kingdom,GBR,2001,0.0,0.254,0.006,2.663
3011,United Kingdom,GBR,2002,0.0,0.328,0.008,3.452
3012,United Kingdom,GBR,2003,0.0,0.326,0.008,3.509
3013,United Kingdom,GBR,2004,0.0,0.496,0.011,5.249
3014,United Kingdom,GBR,2005,0.003,0.733,0.022,7.833
3015,United Kingdom,GBR,2006,0.003,1.075,0.029,11.323
3016,United Kingdom,GBR,2007,0.003,1.341,0.037,14.009
3017,United Kingdom,GBR,2008,0.005,1.85,0.045,18.735
3018,United Kingdom,GBR,2009,0.005,2.487,0.052,24.348
3019,United Kingdom,GBR,2010,0.011,2.716,0.105,26.818
3020,United Kingdom,GBR,2011,0.066,4.372,0.631,41.367
3021,United Kingdom,GBR,2012,0.374,5.5,3.487,51.121
3022,United Kingdom,GBR,2013,0.566,7.991,5.147,72.704
3023,United Kingdom,GBR,2014,1.208,9.534,10.317,81.333
3024,United Kingdom,GBR,2015,2.245,12.009,19.056,101.886
3025,United Kingdom,GBR,2016,3.093,11.05,26.174,93.448
3026,United Kingdom,GBR,2017,3.42,14.813,28.689,124.103
3027,United Kingdom,GBR,2018,3.855,17.219,31.653,141.434
3028,United Kingdom,GBR,2019,4.017,20.0,31.988,159.307
3029,United Kingdom,GBR,2020,4.332,24.012,31.582,186.539
3030,United States,USA,1985,0.0,0.0,0.03,0.016
3031,United States,USA,1986,0.001,0.0,0.039,0.012
3032,United States,USA,1987,0.0,0.0,0.029,0.01
3033,United States,USA,1988,0.0,0.0,0.026,0.002
3034,United States,USA,1989,0.008,0.068,0.703,5.926
3035,United States,USA,1990,0.011,0.087,1.03,7.824
3036,United States,USA,1991,0.015,0.091,1.328,8.28
3037,United States,USA,1992,0.012,0.089,1.136,8.102
3038,United States,USA,1993,0.014,0.089,1.32,8.434
3039,United States,USA,1994,0.015,0.101,1.394,9.672
3040,United States,USA,1995,0.014,0.09,1.429,8.878
3041,United States,USA,1996,0.015,0.089,1.504,9.074
3042,United States,USA,1997,0.014,0.089,1.48,9.226
3043,United States,USA,1998,0.014,0.079,1.457,8.49
3044,United States,USA,1999,0.013,0.115,1.44,12.593
3045,United States,USA,2000,0.013,0.147,1.44,15.694
3046,United States,USA,2001,0.014,0.181,1.585,18.781
3047,United States,USA,2002,0.014,0.269,1.65,28.678
3048,United States,USA,2003,0.014,0.289,1.664,30.787
3049,United States,USA,2004,0.015,0.358,1.89,38.674
3050,United States,USA,2005,0.014,0.442,2.014,48.392
3051,United States,USA,2006,0.013,0.657,2.204,71.79
3052,United States,USA,2007,0.015,0.832,2.91,92.432
3053,United States,USA,2008,0.021,1.349,4.311,147.621
3054,United States,USA,2009,0.023,1.877,5.446,195.795
3055,United States,USA,2010,0.029,2.302,7.856,249.286
3056,United States,USA,2011,0.045,2.941,12.281,314.579
3057,United States,USA,2012,0.107,3.487,23.277,366.387
3058,United States,USA,2013,0.223,4.142,41.066,434.051
3059,United States,USA,2014,0.707,4.439,74.353,466.966
3060,United States,USA,2015,0.956,4.674,99.739,487.346
3061,United States,USA,2016,1.343,5.558,139.37,576.606
3062,United States,USA,2017,1.909,6.28,195.144,642.179
3063,United States,USA,2018,2.223,6.494,234.392,684.528
3064,United States,USA,2019,2.572,7.119,267.367,740.07
3065,United States,USA,2020,3.235,8.363,330.522,841.089
3066,Uzbekistan,UZB,1985,0.0,0.0,0.0,0.0
3067,Uzbekistan,UZB,1986,0.0,0.0,0.0,0.0
3068,Uzbekistan,UZB,1987,0.0,0.0,0.0,0.0
3069,Uzbekistan,UZB,1988,0.0,0.0,0.0,0.0
3070,Uzbekistan,UZB,1989,0.0,0.0,0.0,0.0
3071,Uzbekistan,UZB,1990,0.0,0.0,0.0,0.0
3072,Uzbekistan,UZB,1991,0.0,0.0,0.0,0.0
3073,Uzbekistan,UZB,1992,0.0,0.0,0.0,0.0
3074,Uzbekistan,UZB,1993,0.0,0.0,0.0,0.0
3075,Uzbekistan,UZB,1994,0.0,0.0,0.0,0.0
3076,Uzbekistan,UZB,1995,0.0,0.0,0.0,0.0
3077,Uzbekistan,UZB,1996,0.0,0.0,0.0,0.0
3078,Uzbekistan,UZB,1997,0.0,0.0,0.0,0.0
3079,Uzbekistan,UZB,1998,0.0,0.0,0.0,0.0
3080,Uzbekistan,UZB,1999,0.0,0.0,0.0,0.0
3081,Uzbekistan,UZB,2000,0.0,0.0,0.0,0.0
3082,Uzbekistan,UZB,2001,0.0,0.0,0.0,0.0
3083,Uzbekistan,UZB,2002,0.0,0.0,0.0,0.0
3084,Uzbekistan,UZB,2003,0.0,0.0,0.0,0.0
3085,Uzbekistan,UZB,2004,0.0,0.0,0.0,0.0
3086,Uzbekistan,UZB,2005,0.0,0.0,0.0,0.0
3087,Uzbekistan,UZB,2006,0.0,0.0,0.0,0.0
3088,Uzbekistan,UZB,2007,0.0,0.0,0.0,0.0
3089,Uzbekistan,UZB,2008,0.0,0.0,0.0,0.0
3090,Uzbekistan,UZB,2009,0.0,0.0,0.0,0.0
3091,Uzbekistan,UZB,2010,0.0,0.0,0.0,0.0
3092,Uzbekistan,UZB,2011,0.0,0.0,0.0,0.0
3093,Uzbekistan,UZB,2012,0.0,0.0,0.0,0.0
3094,Uzbekistan,UZB,2013,0.0,0.0,0.0,0.0
3095,Uzbekistan,UZB,2014,0.0,0.0,0.0,0.0
3096,Uzbekistan,UZB,2015,0.0,0.0,0.0,0.0
3097,Uzbekistan,UZB,2016,0.0,0.0,0.001,0.0
3098,Uzbekistan,UZB,2017,0.017,0.0,0.002,0.0
3099,Uzbekistan,UZB,2018,0.017,0.0,0.017,0.0
3100,Uzbekistan,UZB,2019,0.017,0.0,0.038,0.0
3101,Uzbekistan,UZB,2020,0.017,0.0,0.038,0.0
3102,Venezuela,VEN,1985,0.0,0.0,0.0,0.0
3103,Venezuela,VEN,1986,0.0,0.0,0.0,0.0
3104,Venezuela,VEN,1987,0.0,0.0,0.0,0.0
3105,Venezuela,VEN,1988,0.0,0.0,0.0,0.0
3106,Venezuela,VEN,1989,0.0,0.0,0.0,0.0
3107,Venezuela,VEN,1990,0.0,0.0,0.0,0.0
3108,Venezuela,VEN,1991,0.0,0.0,0.0,0.0
3109,Venezuela,VEN,1992,0.0,0.0,0.0,0.0
3110,Venezuela,VEN,1993,0.0,0.0,0.0,0.0
3111,Venezuela,VEN,1994,0.0,0.0,0.0,0.0
3112,Venezuela,VEN,1995,0.0,0.0,0.0,0.0
3113,Venezuela,VEN,1996,0.0,0.0,0.0,0.0
3114,Venezuela,VEN,1997,0.0,0.0,0.0,0.0
3115,Venezuela,VEN,1998,0.0,0.0,0.0,0.0
3116,Venezuela,VEN,1999,0.0,0.0,0.0,0.0
3117,Venezuela,VEN,2000,0.0,0.0,0.0,0.0
3118,Venezuela,VEN,2001,0.0,0.0,0.0,0.0
3119,Venezuela,VEN,2002,0.0,0.0,0.0,0.0
3120,Venezuela,VEN,2003,0.0,0.0,0.0,0.0
3121,Venezuela,VEN,2004,0.0,0.0,0.0,0.0
3122,Venezuela,VEN,2005,0.0,0.0,0.0,0.0
3123,Venezuela,VEN,2006,0.0,0.0,0.0,0.0
3124,Venezuela,VEN,2007,0.0,0.0,0.0,0.0
3125,Venezuela,VEN,2008,0.0,0.0,0.0,0.0
3126,Venezuela,VEN,2009,0.0,0.0,0.0,0.0
3127,Venezuela,VEN,2010,0.0,0.0,0.006,0.0
3128,Venezuela,VEN,2011,0.0,0.0,0.008,0.0
3129,Venezuela,VEN,2012,0.0,0.042,0.013,0.0
3130,Venezuela,VEN,2013,0.0,0.075,0.014,0.0
3131,Venezuela,VEN,2014,0.0,0.09,0.017,0.0
3132,Venezuela,VEN,2015,0.008,0.076,0.022,0.003
3133,Venezuela,VEN,2016,0.01,0.086,0.025,0.0
3134,Venezuela,VEN,2017,0.01,0.089,0.025,0.0
3135,Venezuela,VEN,2018,0.01,0.093,0.024,0.0
3136,Venezuela,VEN,2019,0.009,0.085,0.031,0.0
3137,Venezuela,VEN,2020,0.009,0.085,0.031,0.0
3138,Vietnam,VNM,1985,0.0,0.0,0.0,0.0
3139,Vietnam,VNM,1986,0.0,0.0,0.0,0.0
3140,Vietnam,VNM,1987,0.0,0.0,0.0,0.0
3141,Vietnam,VNM,1988,0.0,0.0,0.0,0.0
3142,Vietnam,VNM,1989,0.0,0.0,0.0,0.0
3143,Vietnam,VNM,1990,0.0,0.0,0.0,0.0
3144,Vietnam,VNM,1991,0.0,0.0,0.0,0.0
3145,Vietnam,VNM,1992,0.0,0.0,0.0,0.0
3146,Vietnam,VNM,1993,0.0,0.0,0.0,0.0
3147,Vietnam,VNM,1994,0.0,0.0,0.0,0.0
3148,Vietnam,VNM,1995,0.0,0.0,0.0,0.0
3149,Vietnam,VNM,1996,0.0,0.0,0.0,0.0
3150,Vietnam,VNM,1997,0.0,0.0,0.0,0.0
3151,Vietnam,VNM,1998,0.0,0.0,0.0,0.0
3152,Vietnam,VNM,1999,0.0,0.0,0.0,0.0
3153,Vietnam,VNM,2000,0.0,0.0,0.0,0.0
3154,Vietnam,VNM,2001,0.0,0.0,0.0,0.0
3155,Vietnam,VNM,2002,0.0,0.0,0.0,0.0
3156,Vietnam,VNM,2003,0.0,0.0,0.0,0.0
3157,Vietnam,VNM,2004,0.0,0.0,0.0,0.0
3158,Vietnam,VNM,2005,0.0,0.0,0.0,0.0
3159,Vietnam,VNM,2006,0.0,0.0,0.0,0.0
3160,Vietnam,VNM,2007,0.0,0.0,0.0,0.0
3161,Vietnam,VNM,2008,0.0,0.0,0.0,0.005
3162,Vietnam,VNM,2009,0.0,0.013,0.0,0.03
3163,Vietnam,VNM,2010,0.011,0.055,0.015,0.106
3164,Vietnam,VNM,2011,0.01,0.09,0.015,0.105
3165,Vietnam,VNM,2012,0.009,0.08,0.015,0.105
3166,Vietnam,VNM,2013,0.009,0.078,0.015,0.176
3167,Vietnam,VNM,2014,0.008,0.068,0.017,0.175
3168,Vietnam,VNM,2015,0.006,0.077,0.017,0.447
3169,Vietnam,VNM,2016,0.006,0.114,0.017,0.528
3170,Vietnam,VNM,2017,0.005,0.182,0.023,0.671
3171,Vietnam,VNM,2018,0.009,0.233,0.282,0.771
3172,Vietnam,VNM,2019,2.251,0.336,10.195,0.001
3173,Vietnam,VNM,2020,2.329,0.342,23.321,0.002
3174,Western Africa,,1985,0.0,0.0,0.0,0.0
3175,Western Africa,,1986,0.0,0.0,0.0,0.0
3176,Western Africa,,1987,0.0,0.0,0.0,0.0
3177,Western Africa,,1988,0.0,0.0,0.0,0.0
3178,Western Africa,,1989,0.0,0.0,0.0,0.0
3179,Western Africa,,1990,0.0,0.0,0.0,0.0
3180,Western Africa,,1991,0.0,0.0,0.0,0.0
3181,Western Africa,,1992,0.0,0.0,0.0,0.0
3182,Western Africa,,1993,0.0,0.008,0.0,0.006
3183,Western Africa,,1994,0.0,0.02,0.0,0.015
3184,Western Africa,,1995,0.0,0.022,0.0,0.018
3185,Western Africa,,1996,0.0,0.024,0.0,0.02
3186,Western Africa,,1997,0.0,0.023,0.0,0.02
3187,Western Africa,,1998,0.0,0.026,0.0,0.021
3188,Western Africa,,1999,0.0,0.024,0.0,0.022
3189,Western Africa,,2000,0.008,0.025,0.007,0.022
3190,Western Africa,,2001,0.009,0.02,0.008,0.019
3191,Western Africa,,2002,0.009,0.017,0.01,0.019
3192,Western Africa,,2003,0.013,0.02,0.014,0.02
3193,Western Africa,,2004,0.015,0.02,0.018,0.023
3194,Western Africa,,2005,0.019,0.02,0.022,0.023
3195,Western Africa,,2006,0.022,0.021,0.027,0.025
3196,Western Africa,,2007,0.029,0.02,0.033,0.024
3197,Western Africa,,2008,0.033,0.018,0.038,0.02
3198,Western Africa,,2009,0.038,0.017,0.043,0.019
3199,Western Africa,,2010,0.052,0.011,0.069,0.014
